Timestamp,Date,Start Time,End Time,Observer(s),Site,Nestbox,Species,Adult(s),Nest,Eggs,Nestlings,Notes,Activities,Wing chords,dead_nestlings,year,site
2021-04-16T11:07:47Z,2021-04-16T00:00:00Z,1899-12-30T10:50:00Z,1899-12-30T11:30:00Z,"KL, KG",MBN,MBNG12,TRES,-,4/8,0,0,-,NA,NA,NA,2021,MBNG
NA,2021-04-23T00:00:00Z,1899-12-30T09:35:00Z,1899-12-30T10:30:00Z,KL KG,MBN,MBNG12,TRES,1 in female,4/5,6,0,Hobos added,NA,NA,NA,2021,MBNG
2021-04-30T10:13:23Z,2021-04-30T00:00:00Z,1899-12-30T10:00:00Z,1899-12-30T10:30:00Z,"KL, KG",MBN,MBNG12,TRES,1 in,4/12,6,0,-,NA,NA,NA,2021,MBNG
NA,2021-05-07T00:00:00Z,1899-12-30T16:40:00Z,1899-12-30T18:30:00Z,KL KG,MBN,MBNG12,TRES,1 in 1 near,4/15,0,6,"WC: 6,6,8,8,8,7",NA,"6,6,8,8,8,7",NA,2021,MBNG
NA,2021-05-12T00:00:00Z,1899-12-30T07:30:00Z,1899-12-30T09:50:00Z,KL KG,MBN,MBNG12,TRES,female in,4/8,0,6,"WC: 20,16,19,20,15,13",NA,"20,16,19,20,15,13",NA,2021,MBNG
2021-05-17T09:16:43Z,2021-05-17T00:00:00Z,1899-12-30T07:30:00Z,1899-12-30T08:30:00Z,"KL, AG",MBN,MBNG12,TRES,-,4/10,0,5,banded,NA,NA,NA,2021,MBNG
2021-05-19T07:58:29Z,2021-05-19T00:00:00Z,1899-12-30T07:30:00Z,1899-12-30T08:00:00Z,"KL, KG",MBN,MBNG12,TRES,"1 on, 1 in",Skipped,NA,NA,Can hear loud nestlings in box,NA,NA,NA,2021,MBNG
2021-05-26T08:16:04Z,2021-05-26T00:00:00Z,1899-12-30T07:45:00Z,1899-12-30T08:15:00Z,"KL, KG",MBN,MBNG12,TRES,"1 on, 1 near",Skipped,NA,NA,"Nestlings audible inside, one sticking head out, parents feeding",NA,NA,NA,2021,MBNG
2021-06-02T07:50:14Z,2021-06-02T00:00:00Z,1899-12-30T07:30:00Z,1899-12-30T08:30:00Z,"KL, KG",MBN,MBNG12,TRES,"1 in, 1 on",3/0,0,0,"Empty nest, some new material on top. Removed loggers",NA,NA,NA,2021,MBNG
2021-06-09T08:44:33Z,2021-06-09T00:00:00Z,1899-12-30T08:15:00Z,1899-12-30T10:00:00Z,"KL, KG",MBN,MBNG12,TRES,2 near,4/2,4,0,NA,NA,NA,NA,2021,MBNG
2021-06-16T07:45:16Z,2021-06-16T00:00:00Z,1899-12-30T07:30:00Z,1899-12-30T08:30:00Z,"KL, KG",MBN,MBNG12,TRES,4 near,4/5,4,0,1 dead nestling pink nail polish,NA,NA,1,2021,MBNG
2021-06-23T08:37:26Z,2021-06-23T00:00:00Z,1899-12-30T08:00:00Z,1899-12-30T09:00:00Z,"KL, KG",MBN,MBNG12,TRES,1 in,4/10,2,2,"WC: 6,6 -just hatched",NA,6,NA,2021,MBNG
2021-06-30T08:07:01Z,2021-06-30T00:00:00Z,1899-12-30T07:47:59Z,1899-12-30T08:30:00Z,"KL, KG, TP",MBN,MBNG12,TRES,-,4/10,0,4,NA,NA,NA,NA,2021,MBNG
2021-04-16T11:19:58Z,2021-04-16T00:00:00Z,1899-12-30T10:50:00Z,1899-12-30T11:30:00Z,KL KG,MBN,MBNG21,TRES,1 inside box,3,0,0,-,NA,NA,NA,2021,MBNG
NA,2021-04-23T00:00:00Z,1899-12-30T09:35:00Z,1899-12-30T10:30:00Z,KL KG,MBN,MBNG21,TRES,4 near,2/1,0,0,4 adults near,NA,NA,NA,2021,MBNG
NA,2021-04-30T00:00:00Z,1899-12-30T10:00:00Z,1899-12-30T10:30:00Z,"KL, KG",MBN,MBNG21,TRES,2 near,4/4,3,0,extremely small nest,NA,NA,NA,2021,MBNG
NA,2021-05-07T00:00:00Z,1899-12-30T16:40:00Z,1899-12-30T18:30:00Z,KL KG,MBN,MBNG21,TRES,2 near,4/6,6,0,-,NA,NA,NA,2021,MBNG
NA,2021-05-12T00:00:00Z,1899-12-30T07:30:00Z,1899-12-30T09:50:00Z,KL KG,MBN,MBNG21,TRES,1 on,4/10,6,0,-,NA,NA,NA,2021,MBNG
2021-05-19T08:00:06Z,2021-05-19T00:00:00Z,1899-12-30T07:30:00Z,1899-12-30T08:45:00Z,KL KG,MBN,MBNG21,TRES,1 in,4/4,0,6,súper súper small nest!!!,NA,NA,NA,2021,MBNG
2021-05-26T08:16:39Z,2021-05-26T00:00:00Z,1899-12-30T07:40:00Z,1899-12-30T09:00:00Z,KL KG,MBN,MBNG21,TRES,3 near,4/8,0,5,"WC: 26,27,29",NA,"26,27,29",NA,2021,MBNG
2021-06-02T08:09:21Z,2021-06-02T00:00:00Z,1899-12-30T07:30:00Z,1899-12-30T09:00:00Z,KL KG,MBN,MBNG21,skipped,skipped,skipped,NA,NA,skipped- no action near nest,NA,NA,NA,2021,MBNG
2021-06-09T08:51:58Z,2021-06-09T00:00:00Z,1899-12-30T08:15:00Z,1899-12-30T10:00:00Z,KL KG DV,MBN,MBNG21,TRES,1 near,skipped,NA,NA,nestlings sticking their heads out of box and loud,NA,NA,NA,2021,MBNG
2021-06-16T07:53:09Z,2021-06-16T00:00:00Z,1899-12-30T07:30:00Z,1899-12-30T08:30:00Z,"KL, KG",MBN,MBNG21,TRES,-,3/0,0,0,1 unbanded dead fledgling,NA,NA,1,2021,MBNG
2021-06-23T08:24:06Z,2021-06-23T00:00:00Z,1899-12-30T08:00:00Z,1899-12-30T09:00:00Z,"KL, KG",MBN,MBNG21,ATFL?,-,2/1,0,0,Some furry bits- what kind of looks like an owl pellet??,NA,NA,NA,2021,MBNG
2021-06-30T08:06:35Z,2021-06-30T00:00:00Z,1899-12-30T07:45:00Z,1899-12-30T09:00:00Z,KL KG TP,MBN,MBNG21,TRES,-,4/3,0,0,-,NA,NA,NA,2021,MBNG
2021-04-16T11:31:25Z,2021-04-16T00:00:00Z,1899-12-30T10:50:00Z,1899-12-30T11:30:00Z,KL KG,MBN,MBNG25,TRES,2 nearby,4/ 7,0,0,closed with a screw but able to open- we should replace with a nail,NA,NA,NA,2021,MBNG
NA,2021-04-23T00:00:00Z,1899-12-30T09:35:00Z,1899-12-30T10:30:00Z,KL KG,MBN,MBNG25,TRES,1 in,4/3,0,0,Closed with screw- able to open,NA,NA,NA,2021,MBNG
NA,2021-04-30T00:00:00Z,1899-12-30T10:00:00Z,1899-12-30T10:30:00Z,"KL, KG",MBN,MBNG25,TRES,-,4/4,6,0,-,NA,NA,NA,2021,MBNG
NA,2021-05-07T00:00:00Z,1899-12-30T16:40:00Z,1899-12-30T18:30:00Z,KL KG,MBN,MBNG25,TRES,1 in 1 near,4/20,6,0,Female in did not leave!,NA,NA,NA,2021,MBNG
NA,2021-05-12T00:00:00Z,1899-12-30T07:30:00Z,1899-12-30T09:50:00Z,KL KG,MBN,MBNG25,TRES,1 in,4/21,6,0,-,NA,NA,NA,2021,MBNG
2021-05-19T07:51:11Z,2021-05-19T00:00:00Z,1899-12-30T07:30:00Z,1899-12-30T08:45:00Z,KL KG,MBN,MBNG25,TRES,1 near,4/11,1,5,"WC: 12,14,13",NA,"12,14,13",NA,2021,MBNG
2021-05-26T08:07:22Z,2021-05-26T00:00:00Z,1899-12-30T07:40:00Z,1899-12-30T09:00:00Z,KL KG,MBN,MBNG25,TRES,4 near,4/9,0,3,"1 nestling dead 3 alive- WC: 50,52- only measured two because parents most aggressive ever!!!",NA,"50,52",1,2021,MBNG
2021-06-02T08:11:07Z,2021-06-02T00:00:00Z,1899-12-30T07:30:00Z,1899-12-30T08:30:00Z,"KL, KG",MBN,MBNG25,Skipped,-,Skipped,NA,NA,Skip 1,NA,NA,NA,2021,MBNG
2021-06-09T08:40:27Z,2021-06-09T00:00:00Z,1899-12-30T08:15:00Z,1899-12-30T10:00:00Z,KL KG DV,MBN,MBNG25,TRES,1 in,skipped,NA,NA,heard babies,NA,NA,NA,2021,MBNG
2021-06-16T07:43:09Z,2021-06-16T00:00:00Z,1899-12-30T07:30:00Z,1899-12-30T09:30:00Z,KL KG TP,MBN,MBNG25,TRES?,-,4/8,0,0,empty besides poops,NA,NA,NA,2021,MBNG
2021-06-23T08:17:55Z,2021-06-23T00:00:00Z,1899-12-30T08:00:00Z,1899-12-30T09:00:00Z,"KL, KG",MBN,MBNG25,TRES,-,3/2,0,0,NA,NA,NA,NA,2021,MBNG
2021-06-30T08:01:36Z,2021-06-30T00:00:00Z,1899-12-30T07:45:00Z,1899-12-30T09:00:00Z,KL KG TP,MBN,MBNG25,TRES,-,4/3,0,0,-,NA,NA,NA,2021,MBNG
2021-04-16T10:57:58Z,2021-04-16T00:00:00Z,1899-12-30T10:50:00Z,1899-12-30T11:30:00Z,KG,MBN,MBNG4,TRES,1 in box,4/ 9,6,0,-,NA,NA,NA,2021,MBNG
NA,2021-04-23T00:00:00Z,1899-12-30T09:35:00Z,1899-12-30T10:30:00Z,KL KG,MBN,MBNG4,TRES,1 in,4/5,6,0,Added HOBOS,NA,NA,NA,2021,MBNG
2021-04-30T10:01:13Z,2021-04-30T00:00:00Z,1899-12-30T10:00:00Z,1899-12-30T10:30:00Z,"KL, KG",MBN,MBNG4,TRES,"1 in, 1 on",4/14,6,0,-,NA,NA,NA,2021,MBNG
NA,2021-05-07T00:00:00Z,1899-12-30T16:40:00Z,1899-12-30T18:30:00Z,KL KG,MBN,MBNG4,TRES,2 near,4/4,1,4,"WC: 22,25.23,24",NA,"22,25,23,24",NA,2021,MBNG
NA,2021-05-12T00:00:00Z,1899-12-30T07:30:00Z,1899-12-30T09:50:00Z,KL KG,MBN,MBNG4,TRES,1 in 1 near,4/12,1,4,"WC: 41,40,40,43",NA,"41,40,40,43",NA,2021,MBNG
2021-05-19T07:34:46Z,2021-05-19T00:00:00Z,1899-12-30T07:30:00Z,1899-12-30T08:00:00Z,"KL, KG",MBN,MBNG4,TRES,1 on,Skipped,NA,NA,NA,NA,NA,NA,2021,MBNG
2021-05-26T07:49:25Z,2021-05-26T00:00:00Z,1899-12-30T07:45:00Z,1899-12-30T08:15:00Z,"KL, KG",MBN,MBNG4,TRES,-,4/7,1,0,"2 dead nestlings in nest, bands 20611&10, well-feathered but small. 1 dead outside, band 2631-20609, removed loggers",NA,NA,2,2021,MBNG
2021-06-02T07:45:12Z,2021-06-02T00:00:00Z,1899-12-30T07:30:00Z,1899-12-30T09:00:00Z,KL KG,MBN,MBNG4,TRES,1 on 1 near,4/7,0,0,-,NA,NA,NA,2021,MBNG
2021-06-09T08:25:38Z,2021-06-09T00:00:00Z,1899-12-30T08:15:00Z,1899-12-30T10:00:00Z,"KL, KG",MBN,MBNG4,TRES,1 in,4/2,3,0,NA,NA,NA,NA,2021,MBNG
2021-06-16T07:35:38Z,2021-06-16T00:00:00Z,1899-12-30T07:30:00Z,1899-12-30T08:30:00Z,"KL, KG",MBN,MBNG4,TRES,1 in,4/10,3,0,NA,NA,NA,NA,2021,MBNG
2021-06-23T08:15:21Z,2021-06-23T00:00:00Z,1899-12-30T08:00:00Z,1899-12-30T09:30:00Z,KL KG,MBN,MBNG4,TRES,1 on,4/15,3,0,-,NA,NA,NA,2021,MBNG
2021-06-30T07:52:21Z,2021-06-30T00:00:00Z,1899-12-30T07:47:59Z,1899-12-30T08:30:00Z,"KL, KG, TP",MBN,MBNG4,TRES,-,4/12,3,0,NA,NA,NA,NA,2021,MBNG
2021-04-16T12:16:13Z,2021-04-16T00:00:00Z,1899-12-30T11:50:00Z,1899-12-30T12:30:00Z,KL KG,MBN,MBNR3,TRES?,--,3,0,0,nest only made of hay?,NA,NA,NA,2021,MBNR
NA,2021-04-23T00:00:00Z,1899-12-30T09:00:00Z,1899-12-30T09:15:00Z,KL KG,MBN,MBNR3,TRES?,-,3,0,0,2 TRES near,NA,NA,NA,2021,MBNR
NA,2021-04-30T00:00:00Z,1899-12-30T10:30:00Z,1899-12-30T10:45:00Z,"KL, KG",MBN,MBNR3,WEBL,1 in,4,4,0,WEBL female stayed in nest!!!,NA,NA,NA,2021,MBNR
NA,2021-05-07T00:00:00Z,1899-12-30T16:00:00Z,1899-12-30T16:35:00Z,KL KG,MBN,MBNR3,TRES?,2 near,4,0,0,Hay nest that has not changed,NA,NA,NA,2021,MBNR
NA,2021-05-12T00:00:00Z,1899-12-30T11:40:00Z,1899-12-30T12:10:00Z,KL KG,MBN,MBNR3,TRES,1 in,4/0,1,0,hay nest that is now being used,NA,NA,NA,2021,MBNR
2021-05-26T10:06:42Z,2021-05-26T00:00:00Z,1899-12-30T09:45:00Z,1899-12-30T10:30:00Z,"KL, KG",MBN,MBNR3,TRES,"1 in, 2 near",4/11,4,0,NA,NA,NA,NA,2021,MBNR
2021-06-02T09:09:05Z,2021-06-02T00:00:00Z,1899-12-30T08:50:00Z,1899-12-30T10:00:00Z,KL KG,MBN,MBNR3,TRES,2 near,4/11,0,4,"approx WC: 9,11,10",NA,"9,11,10",NA,2021,MBNR
2021-06-09T09:43:45Z,2021-06-09T00:00:00Z,1899-12-30T09:15:00Z,1899-12-30T10:00:00Z,"KL, KG",MBN,MBNR3,TRES,-,4/10,0,4,"Very very cold barely alive nestlings, did not measure wing chord. Measure next week if alive 😭",NA,NA,NA,2021,MBNR
2021-06-16T06:52:42Z,2021-06-16T00:00:00Z,1899-12-30T06:30:00Z,1899-12-30T07:30:00Z,KL KG TP,MBN,MBNR3,skipped,skipped,skipped,NA,NA,no babies heard,NA,NA,NA,2021,MBNR
2021-06-23T09:14:46Z,2021-06-23T00:00:00Z,1899-12-30T09:00:00Z,1899-12-30T10:00:00Z,KL KG,MBN,MBNR3,TRES,-,4/12,0,0,"at least 4 dead nestlings - removed from the nest, also a wasps nest",NA,NA,4,2021,MBNR
2021-06-30T08:36:25Z,2021-06-30T00:00:00Z,1899-12-30T08:25:00Z,1899-12-30T09:30:00Z,KL KG TP,MBN,MBNR3,TRES,-,4/20,0,0,-,NA,NA,NA,2021,MBNR
2021-06-30T13:46:35Z,2021-06-30T00:00:00Z,1899-12-30T08:25:00Z,1899-12-30T09:30:00Z,KL KG TP,MBN,MBNR3,TRES,-,4/20,0,0,-,NA,NA,NA,2021,MBNR
2021-07-07T09:19:26Z,2021-07-07T00:00:00Z,1899-12-30T09:00:00Z,1899-12-30T10:00:00Z,KL KG,MBN,MBNR3,TRES,-,4/12,0,0,-,NA,NA,NA,2021,MBNR
2021-04-15T15:45:21Z,2021-04-15T00:00:00Z,1899-12-30T15:44:00Z,1899-12-30T16:00:00Z,KL KG,PIC,PICG2,TRES,2 nearby,4/ 12,4,0,multiple (4-6) TRES nearby but 2 mainly watching me,NA,NA,NA,2021,PICG
2021-04-22T17:13:21Z,2021-04-22T00:00:00Z,1899-12-30T15:55:00Z,1899-12-30T16:55:00Z,KL KG,PIC,PICG2,TRES,1 in box,4/8,6,0,-,NA,NA,NA,2021,PICG
NA,2021-04-29T00:00:00Z,1899-12-30T15:15:00Z,1899-12-30T15:45:00Z,KL KG,PIC,PICG2,TRES,"1 in, 2 near",4/6,6,0,-,NA,NA,NA,2021,PICG
NA,2021-05-07T00:00:00Z,1899-12-30T11:00:00Z,1899-12-30T12:45:00Z,KL KG,PIC,PICG2,TRES,1 in 1 out,4/8,0,6,"WC: 19,18,2,23,23,20",NA,"19,18,2,23,23,20",NA,2021,PICG
NA,2021-05-13T00:00:00Z,1899-12-30T07:40:00Z,1899-12-30T08:10:00Z,KL KG,PIC,PICG2,TRES,1 in,4/20,0,6,weird liquid brown poops; banded,NA,NA,NA,2021,PICG
NA,2021-05-14T00:00:00Z,1899-12-30T09:45:00Z,1899-12-30T10:45:00Z,KL KG DK,PIC,PICG2,-,-,Skipped,NA,NA,skipped- got banded yesterday,NA,NA,NA,2021,PICG
2021-05-21T11:28:38Z,2021-05-21T00:00:00Z,1899-12-30T10:40:00Z,1899-12-30T00:00:00Z,"KL, KG",PIC,PICG2,TRES,1 in,Skipped,NA,NA,Heard nestlings inside,NA,NA,NA,2021,PICG
2021-06-04T09:38:19Z,2021-06-04T00:00:00Z,1899-12-30T09:15:00Z,1899-12-30T10:00:00Z,KL KG,PIC,PICG2,TRES,1 in 1 on,4/12,4,0,loggers on this - new nest- left loggers on,NA,NA,NA,2021,PICG
2021-06-11T11:00:36Z,2021-06-11T00:00:00Z,1899-12-30T10:55:00Z,1899-12-30T12:00:00Z,KL KG POK,PIC,PICG2,TRES,2 near,4/17,4,0,-,NA,NA,NA,2021,PICG
2021-06-18T09:23:33Z,2021-06-18T00:00:00Z,1899-12-30T08:30:00Z,1899-12-30T09:30:00Z,KL KG,PIC,PICG2,TRES,2 near,4/19,1,3,"WC: 6,7,7",NA,"6,7,7",NA,2021,PICG
2021-06-28T08:26:07Z,2021-06-28T00:00:00Z,1899-12-30T08:05:00Z,1899-12-30T08:25:00Z,KL KG,PIC,PICG2,TRES,1 near,4/20,0,4,banded and camera battery replaced,NA,NA,NA,2021,PICG
2021-07-02T08:25:27Z,2021-07-02T00:00:00Z,1899-12-30T08:19:59Z,1899-12-30T09:30:00Z,KL KG,PIC,PICG2,skipped,skipped,skipped,NA,NA,skipped,NA,NA,NA,2021,PICG
2021-07-09T07:32:33Z,2021-07-09T00:00:00Z,1899-12-30T07:30:00Z,1899-12-30T08:30:00Z,KL KG,PIC,PICG2,skipped,skipped,skipped,NA,NA,skipped,NA,NA,NA,2021,PICG
2021-07-22T09:05:29Z,2021-07-09T00:00:00Z,1899-12-30T07:30:00Z,1899-12-30T08:30:00Z,KL KG,PIC,PICG2,skipped,skipped,skipped,NA,NA,skipped,NA,NA,NA,2021,PICG
2021-07-16T10:49:27Z,2021-07-16T00:00:00Z,1899-12-30T10:20:00Z,1899-12-30T10:45:00Z,KG,PIC,PICG2,TRES,-,4/20,0,0,1 dead nestling- band number 2631-20722- loggers and cam removed,NA,NA,1,2021,PICG
2021-04-15T15:56:36Z,2021-04-15T00:00:00Z,1899-12-30T15:55:59Z,1899-12-30T16:00:00Z,KL KG,PIC,PICG5,TRES,-,4/ 19,0,0,-,NA,NA,NA,2021,PICG
2021-04-22T17:16:05Z,2021-04-22T00:00:00Z,1899-12-30T15:55:00Z,1899-12-30T16:55:00Z,KL KG,PIC,PICG5,TRES,-,4/20,3,0,-,NA,NA,NA,2021,PICG
NA,2021-04-29T00:00:00Z,1899-12-30T15:15:00Z,1899-12-30T15:45:00Z,KL KG,PIC,PICG5,TRES,1 near,4/20,6,0,Snake potentially nearby????,NA,NA,NA,2021,PICG
NA,2021-05-07T00:00:00Z,1899-12-30T11:00:00Z,1899-12-30T12:45:00Z,KL KG,PIC,PICG5,TRES,2 near,4/30,6,0,-,NA,NA,NA,2021,PICG
NA,2021-05-14T00:00:00Z,1899-12-30T09:45:00Z,1899-12-30T10:45:00Z,KL KG DK,PIC,PICG5,TRES,-,4/18,1,5,"WC: 12,17,17,16, 2 very small",NA,"12,17,17,16",NA,2021,PICG
2021-05-21T11:52:21Z,2021-05-21T00:00:00Z,1899-12-30T10:40:00Z,1899-12-30T00:00:00Z,"KL, KG",PIC,PICG5,TRES,-,4/26,1,4,1 dead nestling fairly well developed; banded,NA,NA,1,2021,PICG
2021-05-28T09:40:04Z,2021-05-28T00:00:00Z,1899-12-30T09:15:00Z,1899-12-30T10:00:00Z,"KL, KG, NB",PIC,PICG5,TRES,-,Skipped,NA,NA,Skip 1,NA,NA,NA,2021,PICG
2021-06-04T09:54:17Z,2021-06-04T00:00:00Z,1899-12-30T09:15:00Z,1899-12-30T10:00:00Z,KL KG,PIC,PICG5,skipped,skipped,skipped,NA,NA,skipped,NA,NA,NA,2021,PICG
2021-06-11T11:15:44Z,2021-06-11T00:00:00Z,1899-12-30T10:50:00Z,1899-12-30T12:00:00Z,KL KG POK,PIC,PICG5,TRES,-,4/18,0,0,one egg incorporated into the nest stuck in poop?,NA,NA,NA,2021,PICG
2021-06-18T09:14:11Z,2021-06-18T00:00:00Z,1899-12-30T08:30:00Z,1899-12-30T09:30:00Z,KL KG,PIC,PICG5,TRES,2 on top,4/18,0,0,dead egg and dead baby incorporated in new nest…,NA,NA,1,2021,PICG
2021-06-25T09:42:20Z,2021-06-25T00:00:00Z,1899-12-30T09:15:00Z,1899-12-30T10:30:00Z,"KL, KG",PIC,PICG5,TRES,-,4/25,1,0,Dead egg on edge of nest,NA,NA,NA,2021,PICG
2021-07-02T08:29:14Z,2021-07-02T00:00:00Z,1899-12-30T08:19:59Z,1899-12-30T09:30:00Z,KL KG,PIC,PICG5,TRES,-,4/2,0,0,-,NA,NA,NA,2021,PICG
2021-04-15T15:46:32Z,2021-04-15T00:00:00Z,1899-12-30T15:30:00Z,1899-12-30T16:00:00Z,KL,PIC,PICG8,TRES,2 on,3.5/15,0,0,-,NA,NA,NA,2021,PICG
2021-04-22T17:20:20Z,2021-04-22T00:00:00Z,1899-12-30T15:55:00Z,1899-12-30T16:55:00Z,KL KG,PIC,PICG8,TRES,1 near,4/17,4,0,-,NA,NA,NA,2021,PICG
2021-04-29T15:22:25Z,2021-04-29T00:00:00Z,1899-12-30T15:15:00Z,1899-12-30T15:45:00Z,"KL, KG",PIC,PICG8,TRES,1 in,4/20,5,0,-,NA,NA,NA,2021,PICG
NA,2021-05-07T00:00:00Z,1899-12-30T11:00:00Z,1899-12-30T12:45:00Z,KL KG,PIC,PICG8,TRES,1 in 1 near,4/20,2,3,"WC: 6,7,7",NA,"6,7,7",NA,2021,PICG
NA,2021-05-14T00:00:00Z,1899-12-30T09:45:00Z,1899-12-30T10:45:00Z,KL KG DK,PIC,PICG8,TRES,1 in,4/20,0,5,"WC: 18,25,26",NA,"18,25,26",NA,2021,PICG
2021-05-21T10:56:07Z,2021-05-21T00:00:00Z,1899-12-30T10:40:00Z,1899-12-30T12:00:00Z,KL KG,PIC,PICG8,TRES,-,4/20,0,1,"3 nestlings missing, 1 in nest dead, 1 in nest still breathing barely :(; banded",NA,NA,1,2021,PICG
2021-05-28T09:52:10Z,2021-05-28T00:00:00Z,1899-12-30T09:15:00Z,1899-12-30T10:00:00Z,KL KG NB,PIC,PICG8,skipped,skipped,skipped,NA,NA,skipped,NA,NA,NA,2021,PICG
2021-06-04T09:41:42Z,2021-06-04T00:00:00Z,1899-12-30T09:15:00Z,1899-12-30T10:00:00Z,"KL, KG",PIC,PICG8,Skipped,-,Skipped,NA,NA,Nothing audible,NA,NA,NA,2021,PICG
2021-06-11T11:03:33Z,2021-06-11T00:00:00Z,1899-12-30T10:50:00Z,1899-12-30T11:30:00Z,"KL, KG",PIC,PICG8,TRES,-,4/25,0,0,1 dead nestling band # 2631-20648,NA,NA,1,2021,PICG
2021-06-18T08:45:56Z,2021-06-18T00:00:00Z,1899-12-30T08:30:00Z,1899-12-30T09:30:00Z,KL KG,PIC,PICG8,-,-,4/30,0,0,-,NA,NA,NA,2021,PICG
2021-06-20T08:57:11Z,2021-06-18T00:00:00Z,1899-12-30T08:30:00Z,1899-12-30T09:30:00Z,KL KG,PIC,PICG8,-,-,4/30,0,0,-,NA,NA,NA,2021,PICG
2021-06-25T10:03:41Z,2021-06-25T00:00:00Z,1899-12-30T08:50:00Z,1899-12-30T10:00:00Z,KL KG,PIC,PICG8,TRES,-,4/30,0,0,-,NA,NA,NA,2021,PICG
2021-06-25T10:12:25Z,2021-06-25T00:00:00Z,1899-12-30T08:50:00Z,1899-12-30T10:00:00Z,KL KG,PIC,PICG8,TRES,-,4/30,0,0,-,NA,NA,NA,2021,PICG
2021-07-02T08:25:47Z,2021-07-02T00:00:00Z,1899-12-30T08:19:59Z,1899-12-30T09:00:00Z,"KL, KG",PIC,PICG8,TRES,-,4/25,0,0,NA,NA,NA,NA,2021,PICG
2021-04-15T15:49:25Z,2021-04-15T00:00:00Z,1899-12-30T15:30:00Z,1899-12-30T16:00:00Z,KL,PIC,PICG9,TRES,1 on,4/20,0,0,-,NA,NA,NA,2021,PICG
2021-04-22T17:21:00Z,2021-04-22T00:00:00Z,1899-12-30T15:55:00Z,1899-12-30T16:55:00Z,KL KG,PIC,PICG9,TRES,2: 1 in 1 on,4/ 10,1,0,Both TRES unwilling to leave box!,NA,NA,NA,2021,PICG
2021-04-29T15:27:49Z,2021-04-29T00:00:00Z,1899-12-30T15:15:00Z,1899-12-30T15:45:00Z,"KL, KG",PIC,PICG9,TRES,"1 on, 1 in (SY female, brown)",4/20,5,0,-,NA,NA,NA,2021,PICG
NA,2021-05-07T00:00:00Z,1899-12-30T11:00:00Z,1899-12-30T12:45:00Z,KL KG,PIC,PICG9,TRES,1 in 1 on,4/22,5,0,-,NA,NA,NA,2021,PICG
NA,2021-05-14T00:00:00Z,1899-12-30T09:45:00Z,1899-12-30T10:45:00Z,KL KG DK,PIC,PICG9,TRES,-,4/30,0,5,"WC: 10,11, 11",NA,"10,11,11",NA,2021,PICG
2021-05-21T11:00:57Z,2021-05-21T00:00:00Z,1899-12-30T10:40:00Z,1899-12-30T12:00:00Z,KL KG,PIC,PICG9,TRES,1 near,4/11,0,4,"WC: 33, 34, 30",NA,"33,34,30",NA,2021,PICG
2021-05-24T07:56:02Z,2021-05-24T00:00:00Z,1899-12-30T07:50:00Z,1899-12-30T08:19:59Z,KL KG,PIC,PICG9,TRES,-,4/22,0,0,"4 dead nestling WC: 33,35,31,32",NA,NA,4,2021,PICG
2021-05-27T09:56:45Z,2021-05-24T00:00:00Z,1899-12-30T07:50:00Z,1899-12-30T08:19:59Z,KL KG,PIC,PICG9,TRES,-,4/22,0,0,"dead nest WC: 33,35,31,32",NA,NA,4,2021,PICG
2021-05-28T09:53:32Z,2021-05-28T00:00:00Z,1899-12-30T09:15:00Z,1899-12-30T10:00:00Z,"KL, KG, NB",PIC,PICG9,TRES,-,4/25,0,0,NA,NA,NA,NA,2021,PICG
2021-06-04T09:47:54Z,2021-06-04T00:00:00Z,1899-12-30T09:15:00Z,1899-12-30T10:00:00Z,"KL, KG",PIC,PICG9,TRES,-,4/20,0,0,Empty,NA,NA,NA,2021,PICG
2021-06-11T11:05:12Z,2021-06-11T00:00:00Z,1899-12-30T10:50:00Z,1899-12-30T11:30:00Z,"KL, KG",PIC,PICG9,TRES,-,4/20,3,0,NA,NA,NA,NA,2021,PICG
2021-06-18T08:51:43Z,2021-06-18T00:00:00Z,1899-12-30T08:30:00Z,1899-12-30T09:30:00Z,KL KG,PIC,PICG9,TRES,1 in,4/24,3,0,loggers added,NA,NA,NA,2021,PICG
2021-06-20T08:57:10Z,2021-06-18T00:00:00Z,1899-12-30T08:30:00Z,1899-12-30T09:30:00Z,KL KG,PIC,PICG9,TRES,1 in,4/24,3,0,loggers added,NA,NA,NA,2021,PICG
