Timestamp,date,observer,site,box,action,equipment_name,hobo_position,readout,battery_status,memory_status,equipment_type,card_deployed,card_collected,battery_status,memory_status,
4/27/2023 8:48,4/27/2023,KL,MBNG,MBNG11,deploy,MBNG11-O,outside,NA,100,0,hobo,,,,,
4/27/2023 9:14,4/27/2023,RK,MBNG,MBNG25,deploy,MBNG25-I,inside,NA,100%,0%,hobo,,,,,
4/27/2023 9:28,4/27/2023,"RK, KL",MBNG,MBNG25,deploy,MBNG25-O,outside,NA,100%,0%,hobo,,,,,
4/27/2023 9:51,4/27/2023,KL,MBN,MBNR2,deploy,MBNR2-I,inside,NA,100,0,hobo,,,,,
4/27/2023 9:51,4/27/2023,KL,MBN,MBNR2,deploy,MBNR2-O,outside,NA,100,P,hobo,,,,,
5/2/2023 9:26,5/2/2023,RK,PICO,PICO3,deploy,PICO3-I,inside,NA,100%,0%,hobo,,,,,
5/2/2023 9:27,5/2/2023,RK,PICO,PICO3,deploy,PICO3-O,outside,NA,100%,0%,hobo,,,,,
5/2/2023 9:39,5/2/2023,"RK, YZ",PICR,PICR1,deploy,PICR1-O,outside,NA,100%,0,hobo,,,,,
5/2/2023 9:40,5/2/2023,YZ,PICR,PICR1,deploy,PICR1-I,inside,NA,100%,0,hobo,,,,,
5/2/2023 10:05,5/2/2023,"RK, YZ",PICG,PICG2,deploy,PICG2-I,inside,NA,100%,0,hobo,,,,,
5/2/2023 10:06,5/2/2023,"RK, YZ",PICG,PICG2,deploy,PICG2-O,outside,NA,100%,0,hobo,,,,,
5/2/2023 10:13,5/2/2023,"RK, YZ",PICG,PICG4,deploy,PICG4-I,inside,NA,100%,0,hobo,,,,,
5/2/2023 10:13,5/2/2023,"RK, YZ",PICG,PICG4,deploy,PICG4-O,outside,NA,100%,0,hobo,,,,,
5/2/2023 10:17,5/2/2023,KL,PICG,PICG6,deploy,PICG6-I,inside,NA,100,0,hobo,,,,,
5/2/2023 10:17,5/2/2023,KL,PICG,PICG6,deploy,PICG6-O,outside,NA,100,0,hobo,,,,,
5/2/2023 10:32,5/2/2023,KL,PICG,PICG9,deploy,PICG9-I,inside,NA,100,0,hobo,,,,,
5/2/2023 10:32,5/2/2023,KL,PICG,PICG9,deploy,PICG9-O,outside,NA,100,0,hobo,,,,,
5/2/2023 11:04,5/2/2023,KL,RRRR,RRRR3,deploy,RRRR3-I,inside,NA,100,0,hobo,,,,,
5/2/2023 11:05,5/2/2023,KL,RRR,RRRR3,deploy,RRRR3-O,outside,NA,100,0,hobo,,,,,
5/4/2023 8:59,5/4/2023,YZ,MBNG,MBNG6,deploy,MBNG6-I,inside,NA,100%,0,hobo,,,,,
5/4/2023 9:01,5/4/2023,YZ,MBNG,MBNG6,deploy,MBNG6-O,outside,NA,100%,0,hobo,,,,,
5/4/2023 9:55,5/4/2023,KL,SFP,SFP15,deploy,SFP15-I,inside,NA,100,0,hobo,,,,,
5/4/2023 9:55,5/4/2023,KL,SFP,SFP15,deploy,SFP15-O,outside,NA,100,0,hobo,,,,,
5/4/2023 10:02,5/4/2023,"RK, YZ",MBNG,MBNG1,deploy,cam11,,,,,camera,card30,NA,full,empty,
5/4/2023 10:03,5/4/2023,"RK, YZ, KL",SFP,SFP11,deploy,SFP11-I,inside,NA,100%,0%,hobo,,,,,
5/4/2023 10:03,5/4/2023,"KL, RK, YZ",SFP,SFP11,deploy,SFP11-O,outside,NA,100%,0,hobo,,,,,
5/4/2023 10:06,5/4/2023,"KL, RK, YZ",SFP,SFP11,deploy,SFP11-humidity,outside,NA,100%,0,hobo,,,,,
5/4/2023 10:31,5/4/2023,"RK, YZ",MBNR,MBNR5,deploy,MBNR5-I,inside,NA,100%,0,hobo,,,,,
5/4/2023 10:32,5/4/2023,"RK, YZ",MBNR,MBNR5,deploy,MBNR5-O,outside,NA,100%,0,hobo,,,,,
5/4/2023 10:36,5/4/2023,"RK, YZ, KL",MBNR,MBNR4,deploy,MBNR4-O,outside,NA,100%,0%,hobo,,,,,
5/4/2023 10:36,5/4/2023,"KL, RK, YZ",MBNR,MBNR4,deploy,MBNR4-I,inside,NA,100%,0,hobo,,,,,
5/4/2023 10:38,5/4/2023,"RK, YZ, KL",MBNR3,MBNR3,deploy,MBNR3-I,inside,NA,100%,0%,hobo,,,,,
5/4/2023 10:39,5/4/2023,"RK, YZ, KL",MBNR,MBNR3,deploy,MBNR3-O,outside,NA,100%,0%,hobo,,,,,
5/4/2023 11:17,5/4/2023,"RK, YZ, KL",PCC,PCC8,deploy,PCC8-I,inside,NA,100%,0%,hobo,,,,,
5/4/2023 11:18,5/4/2023,"KL, RK, YZ",PCC,PCC8,deploy,PCC8-O,outside,NA,100%,0,hobo,,,,,
5/4/2023 11:19,5/4/2023,"RK, YZ, KL",PCC,PCC8,deploy,PCC8_humidity,outside,NA,100%,0%,hobo,,,,,
5/5/2023 13:03,5/5/2023,KL,RRR,RRC6,deploy,RRC6-I,inside,NA,100,0,hobo,,,,,
5/5/2023 13:04,5/5/2023,KL,RRR,RRC6,deploy,RRC6-O,outside,NA,100,0,hobo,,,,,
5/5/2023 13:04,5/5/2023,KL,RRR,RRC3,deploy,RRC3-I,inside,NA,100,0,hobo,,,,,
5/5/2023 13:05,5/5/2023,KL,RRR,RRC3,deploy,RRC3-O,outside,NA,100,0,hobo,,,,,
5/5/2023 13:05,5/5/2023,KL,DCC,BRO1,deploy,BRO1-I,inside,NA,100,0,hobo,,,,,
5/5/2023 13:06,5/5/2023,KL,DCC,BRO1,deploy,BRO1-O,outside,NA,100,0,hobo,,,,,
5/9/2023 7:36,5/9/2023,RK,PICO,PICO7,collect,PICO7-I,inside,NA,50%,50%,hobo,,,,,
5/9/2023 7:48,5/9/2023,"KL,YZ",PIC,PICO4,deploy,PICO4-I,inside,NA,100,0,hobo,,,,,
5/9/2023 7:48,5/9/2023,RK,PICO,PICO7,collect,PICO7-O,outside,NA,50%,50%,hobo,,,,,
5/9/2023 7:49,5/9/2023,"KL,YZ",PIC,PICO4,deploy,PICO4-O,outside,NA,100,0,hobo,,,,,
5/9/2023 8:04,5/9/2023,YZ,PICR,PICR4,deploy,PICR4-I,inside,NA,100%,0,hobo,,,,,
5/9/2023 8:05,5/9/2023,YZ,PICR,PICR4,deploy,PICR4-O,outside,NA,100%,0,hobo,,,,,
5/9/2023 8:10,5/9/2023,RK,PICR,PICR7,deploy,PICR7-I,inside,NA,100%,0%,hobo,,,,,
5/9/2023 8:10,5/9/2023,RK,PICR,PICR7,deploy,PICR7-O,outside,NA,100%,0%,hobo,,,,,
5/9/2023 10:12,5/9/2023,"RK, KL",MBNR,MBNR2,deploy,CAM2,,,,,camera,card3,NA,full,empty,
5/9/2023 12:10,5/9/2023,"RK, YZ",MBNG,MBNG11,deploy,CAM10,,,,,camera,card6,NA,full,empty,
5/11/2023 7:36,5/11/2023,KL,DCC,BRO9,deploy,BRO9-humidity,outside,NA,100,0,hobo,,,,,
5/11/2023 8:05,5/11/2023,"RK, YZ",RRRR,RRRR,deploy,RRRR8-I,inside,NA,100%,0%,hobo,,,,,
5/11/2023 8:05,5/11/2023,"RK, YZ",RRRR,RRRR8,deploy,RRRR8-O,outside,NA,100%,0,hobo,,,,,
5/11/2023 8:09,5/11/2023,KL,RRR,RRRR6,deploy,RRRR6-I,inside,NA,100,0,hobo,,,,,
5/11/2023 8:09,5/11/2023,KL,RRR,RRRR6,deploy,RRRR6-O,outside,NA,100,0,hobo,,,,,
5/11/2023 8:57,5/11/2023,"RK, YZ, KL",RRRG,RRRG56,deploy,RRRG56-I,inside,NA,100%,0%,hobo,,,,,
5/11/2023 8:58,5/11/2023,"RK, YZ",RRRG,RRRG56,deploy,RRRG56-O,outside,NA,100%,0,hobo,,,,,
5/11/2023 9:16,5/11/2023,KL,PIC,PICG6,collect,PICG6-I,inside,NA,100,0,hobo,,,,,
5/11/2023 9:16,5/11/2023,"RK, YZ",PICG,PICG4,collect,PICG4-I,inside,NA,100%,0,hobo,,,,,
5/11/2023 9:17,5/11/2023,KL,PIC,PICG6,collect,PICG6-O,outside,NA,100,0,hobo,,,,,
5/11/2023 9:17,5/11/2023,"RK, YZ",PICG,PICG4,collect,PICG4-I,inside,NA,100%,0,hobo,,,,,
5/11/2023 10:26,5/11/2023,KL ,PIC,PCC7,deploy,PCC7-I,inside,NA,100,0,hobo,,,,,
5/11/2023 10:27,5/11/2023,KL,PIC,PCC7,deploy,PCC7-O,outside,NA,100,0,hobo,,,,,
5/11/2023 11:25,5/11/2023,"RK, YZ, KL",PCC,PCC12,deploy,PCC12-I,inside,NA,100%,0%,hobo,,,,,
5/11/2023 11:26,5/11/2023,"RK, YZ, KL",PCC,PCC12,deploy,PCC12-O,outside,NA,100%,0%,hobo,,,,,
5/16/2023 9:37,5/16/2023,RK,PICR,PICR1,deploy,cam7,,,,,camera,card8,NA,full,empty,
5/16/2023 9:38,5/16/2023,RK,PICR,PICR10,deploy,cam5,,,,,camera,card15,NA,full,empty,
5/16/2023 9:55,5/16/2023,YZ,MGNR,MBNR4,collect,MBNR4-O,outside,NA,100%,0,hobo,,,,,
5/16/2023 9:56,5/16/2023,YZ,MBNR,MBNR4,collect,MBNR4-I,inside,NA,100%,0,hobo,,,,,
5/18/2023 8:02,5/18/2023,RK,PICG,PICG2,deploy,cam3,,,,,camera,card35,NA,full,empty,
5/18/2023 8:48,5/18/2023,RK,PICO,PICO3,deploy,cam1,,,,,camera,card5,NA,full,empty,
5/18/2023 9:31,5/18/2023,"RK, KL",PCC,PCC8,collect,cam9,,,,,camera,NA,card33,low,full,
5/19/2023 7:31,5/19/2023,KL,MBN,MBNR3,collect,MBNR3-I,inside,completed,100,0,hobo,,,,,
5/19/2023 7:31,5/19/2023,KL,MBN,MBNR2,collect,MBNR2-O,outside,completed,100,0,hobo,,,,,
5/19/2023 8:13,5/19/2023,KL,MBN,MBNR5,collect,MBNR5-I,inside,NA,100,0,hobo,,,,,
5/19/2023 8:14,5/19/2023,KL,MBN,MBNR5,collect,MBNR5-O,outside,NA,100,0,hobo,,,,,
5/19/2023 8:20,5/19/2023,KL,MBN,MBNR6,deploy,MBNR6-I,inside,NA,100,0,hobo,,,,,
5/19/2023 8:20,5/19/2023,KL,MBN,MBNR6,deploy,MBNR6-O,outside,NA,100,0,hobo,,,,,
5/19/2023 8:26,5/19/2023,KL,MBN,MBNR7,deploy,MBNR7-I,inside,NA,100,0,hobo,,,,,
5/19/2023 8:27,5/19/2023,KL,MBN,MBNR7,collect,MBNR7-O,outside,NA,100,0,hobo,,,,,
5/19/2023 10:45,5/19/2023,KL,PIC,PICG7,deploy,cam22,,,,,camera,card25,NA,full,empty,
5/20/2023 9:38,5/20/2023,KL,SFP,SFP11,deploy,cam25,,,,,camera,card20,-,full,empty,
5/20/2023 10:34,5/20/2023,KL,SFP,SFP14,deploy,SFP14,inside,NA,100,0,hobo,,,,,
5/20/2023 10:34,5/20/2023,KL,SFP,SFP14,deploy,SFP14-O,outside,NA,100,0,hobo,,,,,
5/20/2023 13:21,5/20/2023,KL,DCC,BRO6,deploy,BRO6-I,inside,NA,100,0,hobo,,,,,
5/20/2023 13:22,5/20/2023,KL,DCC,BRO6,deploy,BRO6-O,outside,NA,100,0,hobo,,,,,
5/23/2023 8:30,5/23/2023,"YZ, RK, KL",PCC,PCC7,deploy,cam20,,,,,camera,card21,NA,full,empty,
5/23/2023 8:43,5/23/2023,"RK, YZ, KL",PCC,PCC8,collect,PCC8-O,outside,completed,50%,50%,hobo,,,,,
5/23/2023 8:43,5/23/2023,"KR, RK, YZ",PCC,PCC8,data download,PCC8-I,inside,completed,100%,0,hobo,,,,,
5/23/2023 10:34,5/23/2023,"RK, YZ, KL",PICO,PICO4,deploy,cam23,,,,,camera,card37,NA,full,empty,
5/25/2023 7:38,5/25/2023,"KL, RK, YZ",RRRG,RRRG56,collect,RRRG56-O,outside,NA,100%,0,hobo,,,,,
5/25/2023 7:39,5/25/2023,KL,RRRG,RRRG56,collect,RRRG56-I,inside,NA,50%,50%,hobo,,,,,
5/25/2023 9:05,5/25/2023,"RK, KL, YZ",RRRR,RRRR8,deploy,cam15,,,,,camera,card27,,full,empty,
5/25/2023 9:25,5/25/2023,"RK, YZ",RRRR,RRRR8,deploy,cam15,,,,,camera,card27,NA,full,empty,
5/25/2023 9:52,5/25/2023,YZ,BRO,BRO4,deploy,BRO4-I,inside,NA,100%,0,hobo,,,,,
5/25/2023 9:53,5/25/2023,YZ,BRO,BRO4,deploy,BRO4-O,outside,NA,100%,0,hobo,,,,,
5/25/2023 10:18,5/25/2023,"KL, RK, YZ",BRO,BRO1,collect,BRO1-O,outside,NA,100%,0,hobo,,,,,
5/25/2023 10:18,5/25/2023,"RK, YZ, KL",BRO,BRO1,collect,BRO1-I,inside,NA,50%,50%,hobo,,,,,
5/27/2023 13:38,5/27/2023,KL,SFP,SFP14,collect,SFP14-I,inside,NA,100,0,hobo,,,,,
5/27/2023 13:38,5/27/2023,KL,SFP,SFP14,collect,SFP14-O,outside,NA,100,P,hobo,,,,,
5/27/2023 13:49,5/27/2023,KL,RRR,RRC9,deploy,RRC9-I,inside,NA,100,0,hobo,,,,,
5/27/2023 13:50,5/27/2023,KL,RRR,RRC9,deploy,RRC9-O,outside,NA,100,0,hobo,,,,,
5/27/2023 13:59,5/27/2023,KL,RRR,RRC10,deploy,RRC10-I,inside,NA,100,0,hobo,,,,,
5/27/2023 14:00,5/27/2023,KL,RRR,RRC10,deploy,RRC10-O,outside,NA,100,0,hobo,,,,,
5/27/2023 14:57,5/27/2023,KL,RRR,RRC3,collect,RRC3-I,inside,NA,100,0,hobo,,,,,
5/27/2023 14:58,5/27/2023,KL,RRR,RRC3,collect,RRC-O,outside,NA,100,0,hobo,,,,,
6/1/2023 8:25,6/1/2023,YZ,BRO,BRO4,deploy,cam13,,,,,camera,card26,,full,empty,
6/1/2023 8:43,6/1/2023,YZ,BRO,BRO6,deploy,cam21,,,,,camera,card36,,full,empty,
6/1/2023 9:30,6/1/2023,YZ,RRRR,RRRR8,collect,cam15,,,,,camera,,card27,full,full,
6/1/2023 9:31,6/1/2023,"RK, YZ",RRRR,RRRR8,collect,RRRR8-O,outside,completed,50%,50%,hobo,,,,,
6/1/2023 9:31,6/1/2023,YZ,RRRR,RRRR8,collect,RRRR8-I,inside,completed,100%,0,hobo,,,,,
6/1/2023 10:08,6/1/2023,"Kl, RK, YZ",RRC,RRC10,collect,RRC10-O,outside,completed,100%,0,hobo,,,,,
6/1/2023 10:09,6/1/2023,YZ,RRC,RRC10,collect,RRC10-I,inside,completed,100%,0,hobo,,,,,
6/1/2023 10:10,6/1/2023,"KL, RK, YZ",RRC,RRC9,deploy,cam15,,,,,camera,card16,,full,empty,
6/1/2023 11:06,6/1/2023,"KL, YZ",PCC,PCC9,deploy,PCC9-I,inside,NA,100%,0,hobo,,,,,
6/1/2023 11:06,6/1/2023,"KL, YZ",PCC,PCC9,deploy,PCC9-O,outside,NA,100%,0,hobo,,,,,
6/1/2023 11:38,6/1/2023,YZ,PICR,PICR3,deploy,PICR3-I,inside,NA,100%,0,hobo,,,,,
6/1/2023 11:38,6/1/2023,YZ,PICR,PICR3,deploy,PICR3-O,outside,NA,100%,0,hobo,,,,,
6/1/2023 11:54,6/1/2023,"KL, YZ",PICO,PICO1,deploy,PICO1-I,inside,NA,100%,0,hobo,,,,,
6/1/2023 11:55,6/1/2023,"KL, YZ",PICO,PICO1-O,deploy,PICO1-O,outside,NA,100%,0,hobo,,,,,
6/1/2023 16:08,6/1/2023,KL,MBNG,MBNG5,deploy,MBNG5-I,inside,NA,100,0,hobo,,,,,
6/1/2023 16:09,6/1/2023,KL,MBNG,MBNG5,deploy,MBNG5-O,outside,NA,100,0,hobo,,,,,
6/1/2023 16:19,6/1/2023,KL,MBNG,MBNG12,deploy,MBNG12-I,inside,NA,100,0,hobo,,,,,
6/1/2023 16:19,6/1/2023,KL,MBNG,MBNG12,deploy,MBNG12-O,outside,NA,100,0,hobo,,,,,
6/1/2023 16:24,6/1/2023,KL,MBNG,MBNG14,deploy,MBNG14-I,inside,NA,100,0,hobo,,,,,
6/1/2023 16:25,6/1/2023,KL,MBNG,MBNG14,deploy,MBNG14-O,outside,NA,100,0,hobo,,,,,
6/2/2023 11:28,6/2/2023,KL,MBNR,MBNR7,deploy,cam14,,,,,camera,card7,NA,full,empty,
6/2/2023 11:58,6/2/2023,KL,MBNR,MBNR6,deploy,cam16,,,,,camera,card34,,full,empty,
6/6/2023 8:34,6/6/2023,"KL, RK, YZ",PCC,PCC9,deploy,cam19,,,,,camera,Card4,,full,empty,
6/6/2023 9:01,6/6/2023,"RK, YZ",PICO,PICO6,collect,PICO6-I,inside,completed,100%,0,hobo,,,,,
6/6/2023 9:02,6/6/2023,"RK, YZ",PICO,PICO6-O,collect,PICO6-O,outside,completed,100%,0,hobo,,,,,
6/6/2023 9:07,6/6/2023,"KL, RK, YZ",PICO,PICO1,deploy,cam18,,,,,camera,card1,,full,empty,
6/6/2023 9:41,6/6/2023,"RK, YZ",PICR,PICR10,collect,PICO10-I,inside,completed,100%,0,hobo,,,,,
6/6/2023 9:42,6/6/2023,"RK, YZ",PICR ,PICR10,collect,PICR10-O,outside,completed,100%,0,hobo,,,,,
6/6/2023 9:43,6/6/2023,"RK, YZ",PICR,PICR10,collect,cam5,,,,,camera,,card15,full,full,
6/6/2023 12:05,6/6/2023,"RK, YZ",RRRG,RRRG55,deploy,RRRG55/I,inside,completed,100%,0,hobo,,,,,
6/6/2023 12:06,6/6/2023,"RK, YZ",RRRG,RRRG55,deploy,RRRG55-O,outside,NA,100%,0,hobo,,,,,
6/6/2023 12:08,6/6/2023,KL,RRRG,RRRG61,deploy,RRRG61-I,inside,NA,100,0,hobo,,,,,
6/6/2023 12:08,6/6/2023,KL,RRRG,RRRG61,deploy,RRRG61-O,outside,NA,100,0,hobo,,,,,
6/8/2023 7:41,6/8/2023,YZ,MBNG,MBNG5,deploy,cam11,,,,,camera,card10,,full,empty,
6/8/2023 7:42,6/8/2023,RK,MBNG,MBNG11,collect,cam10,,,,,camera,NA,card6,low,full,
6/8/2023 7:43,6/8/2023,RK,MBNG,MBNG1,collect,MBNG1-I,inside,completed,50%,50%,hobo,,,,,
6/8/2023 7:44,6/8/2023,RK,MBNG,MBNG11,collect,MBNG11-O,outside,completed,50%,50%,hobo,,,,,
6/8/2023 7:46,6/8/2023,RK,MBNG,MBNG1,collect,MBNG1-O,outside,completed,50%,50%,hobo,,,,,
6/8/2023 7:47,6/8/2023,RK,MBNG,MBNG11,collect,MBNG11-I,inside,completed,50%,50%,hobo,,,,,
6/8/2023 7:49,6/8/2023,RK,MBNG,MBNG1,collect,cam11,,,,,camera,NA,card30,low,full,
6/8/2023 8:34,6/8/2023,"RK, YZ",MBNG,MBNG12,deploy,cam10,,,,,camera,card22,,full,empty,
6/8/2023 8:58,6/8/2023,KL ,SFP,SFP9,deploy,SFP9-I,inside,NA,100,0,hobo,,,,,
6/8/2023 8:58,6/8/2023,KL,SFP,SFP9,deploy,SFP9-O,outside,NA,100,0,hobo,,,,,
6/8/2023 9:34,6/8/2023,KL,MBNR,MBNR6,collect,cam16,,,,,camera,NA,card34,low,full,
6/8/2023 9:35,6/8/2023,KL,MBNR,MBNR6,collect,MBNR6-I,inside,NA,100,0,hobo,,,,,
6/8/2023 9:36,6/8/2023,KL,MBNR,MBNR6,collect,MBNR6-O,outside,NA,100,0,hobo,,,,,
6/8/2023 9:44,6/8/2023,KL,MBNR,MBNR2,collect,cam2,,,,,camera,,card3,low,full,
6/8/2023 10:50,6/8/2023,KL,RRR,RRC9,collect,cam15,,,,,camera,,card16,low,full,
6/8/2023 10:50,6/8/2023,"KL, RK, YZ",RRC,RRC9,collect,RRC9-I,inside,completed,100%,0,hobo,,,,,
6/8/2023 10:50,6/8/2023,"RK, YZ, KL",RRR,RRC9,collect,RRC9-O,outside,completed,50%,50%,hobo,,,,,
6/8/2023 11:05,6/8/2023,KL,RRRR,RRRR7,deploy,RRRR7-I,inside,NA,100,0,hobo,,,,,
6/8/2023 11:05,6/8/2023,KL,RRRR,RRRR7,deploy,RRRR7-O,outside,NA,100,0,hobo,,,,,
6/13/2023 10:12,6/13/2023,"RK, YZ",RRRR,RRRR3,collect,RRRR3-O,outside,completed,50%,50%,hobo,,,,,
6/13/2023 10:13,6/13/2023,"RK, YZ",RRRR,RRRR3,collect,RRRR3-I,inside,completed,50%,50%,hobo,,,,,
6/13/2023 10:15,6/13/2023,"RK, YZ",RRRR,RRRR6,collect,RRRR6-O,outside,completed,50%,50%,hobo,,,,,
6/13/2023 10:16,6/13/2023,"RK, YZ",RRRR,RRRR6,collect,cam12,,,,,camera,,card23,full,full,
6/13/2023 10:16,6/13/2023,"RK, YZ",RRRR,RRRR6,collect,RRRR6-I,inside,completed,50=,50%,hobo,,,,,
6/13/2023 10:45,6/13/2023,KL,RRR,RRC10,deploy,RRC10-I,inside,NA,100,0,hobo,,,,,
6/13/2023 10:45,6/13/2023,KL,RRR,RRC10,deploy,RRC10-O,outside,NA,100,0,hobo,,,,,
6/13/2023 11:04,6/13/2023,"RK, YZ",RRRG,RRRG55,collect,RRRG55-I,inside,completed,100%,0,hobo,,,,,
6/13/2023 11:05,6/13/2023,"RK, YZ",RRRG,RRRG55,collect,RRRG55-O,outside,completed,100%,0,hobo,,,,,
6/13/2023 11:23,6/13/2023,"RK, YZ",PICG,PICG2,collect,PICG2-O,outside,completed,50%,50%,hobo,,,,,
6/13/2023 11:24,6/13/2023,"RK, YZ",PICG,PICG2,collect,PICG2-I,inside,completed,50%,50%,hobo,,,,,
6/13/2023 11:25,6/13/2023,"RK, YZ",PICG,PICG2,collect,cam3,,,,,camera,NA,card35,low,full,
6/13/2023 11:26,6/13/2023,"RK, YZ",PICG,PICG4,deploy,PICG4-O,outside,NA,100%,0%,hobo,,,,,
6/13/2023 11:26,6/13/2023,"RK, YZ",PICG,PICG4,deploy,PICG4-I,inside,NA,100%,0%,hobo,,,,,
6/13/2023 11:29,6/13/2023,KL,PIC,PICG7 ,collect,cam22,,,,,camera,NA,card25,low,full,
6/15/2023 8:42,6/15/2023,"RK, KL, YZ",MBNG,MBNG14,deploy,cam3,,,,,camera,card60,,full,empty,
6/15/2023 9:05,6/15/2023,KL,MBNG,MBNG12,collect,MBNG12-I,inside,NA,100,0,hobo,,,,,
6/15/2023 9:06,6/15/2023,KL,MBNG,MBNG12,collect,cam10,,,,,camera,NA,card22,low,empty,
6/15/2023 9:06,6/15/2023,"RK, KL, YZ",MBNG,MBNG12,collect,MBNG12-O,outside,completed,50%,50%,hobo,,,,,
6/15/2023 9:11,6/15/2023,"KL, RK, YZ",MBNG,MBNG6,deploy,MBNG6-O,outside,NA,100%,0%,hobo,,,,,
6/15/2023 9:12,6/15/2023,"KL, RK, YZ",MBNG,MBNG6,deploy,MBNG6-I,inside,NA,100%,0%,hobo,,,,,
6/15/2023 11:11,6/15/2023,"RK, YZ, KL",PCC,PCC5,deploy,PCC5-I,inside,NA,100%,0%,hobo,,,,,
6/15/2023 11:11,6/15/2023,"RK, YZ, KL",PCC,PCC5,deploy,PCC5-O,outside,NA,100%,0%,hobo,,,,,
6/15/2023 11:29,6/15/2023,"RK, YZ",PCC,PCC12,collect,PCC12-O,outside,completed,50%,50%,hobo,,,,,
6/15/2023 11:30,6/15/2023,"RK, KL, YZ",PCC,PCC12,collect,PCC12-I,inside,completed,50%,50%,hobo,,,,,
6/15/2023 11:31,6/15/2023,"RK, YZ, KL",PCC,PCC12,collect,cam8,,,,,camera,NA,card32,low,full,
6/16/2023 7:55,6/16/2023,YZ,PICO,PICO3,collect,cam1,,,,,camera,,card5,low,full,
6/16/2023 7:59,6/16/2023,YZ,PICO,PICO4,collect,cam23,,,,,camera,,card37,low,full,
6/16/2023 8:00,6/16/2023,YZ,PICO,PICO3,collect,PICO3-I,inside,completed,100%,0,hobo,,,,,
6/16/2023 8:00,6/16/2023,YZ,PICO,PICO3,collect,PICO3-O,outside,completed,100%,0,hobo,,,,,
6/16/2023 8:01,6/16/2023,YZ,PICO,PICO4,collect,PICO4-I,inside,completed,100%,0,hobo,,,,,
6/16/2023 8:08,6/16/2023,YZ,PICO,PICO4,collect,PICO4-O,outside,completed,100%,0,hobo,,,,,
6/16/2023 8:10,6/16/2023,KL,PICO,PICO6,deploy,PICO6-I,inside,NA,100,0,hobo,,,,,
6/16/2023 8:10,6/16/2023,KL,PICO,PICO6,deploy,PICO6-O,outside,NA,100,0,hobo,,,,,
6/16/2023 8:14,6/16/2023,YZ,PICO,PICO6,deploy,PICO6-I,inside,NA,100%,0,hobo,,,,,
6/16/2023 8:26,6/16/2023,"YZ, KL",PICR,PICR1,collect,PICR1-I,inside,NA,100%,0,hobo,,,,,
6/16/2023 8:26,6/16/2023,"KL, YZ",PICR,PICR1,collect,PICR1-O,outside,completed,100%,0,hobo,,,,,
6/16/2023 8:29,6/16/2023,"KL, YZ",PICR,PICR1,deploy,PICR1-I,inside,NA,100%,0,hobo,,,,,
6/16/2023 8:29,6/16/2023,"KL, YZ",PICR,PICR1,deploy,PICR1-O,outside,NA,100%,0,hobo,,,,,
6/16/2023 8:36,6/16/2023,YZ,PICR,PICR7,collect,PICR7-I,inside,completed,100%,0,hobo,,,,,
6/16/2023 8:38,6/16/2023,YZ,PICR,PICR7,collect,PICR7-O,outside,completed,100%,0,hobo,,,,,
6/16/2023 8:47,6/16/2023,"KL, YZ",PICO,PICO11,deploy,PICO11-I,inside,NA,100%,0,hobo,,,,,
6/16/2023 8:48,6/16/2023,"KL, YZ",PICO,PICO11,deploy,PICO11-O,outside,NA,100%,0,hobo,,,,,
6/16/2023 12:54,6/16/2023,KL,BRO,BRO8,deploy,BRO8-I,inside,NA,100,0,hobo,,,,,
6/16/2023 12:54,6/16/2023,KL,BRO,BRO8,deploy,BRO8-O ,outside,NA,100,0,hobo,,,,,
6/20/2023 8:09,6/20/2023,YZ,PICO,PICO6,collect,PICO6-I,inside,completed,100,0,hobo,,,,,
6/20/2023 8:09,6/20/2023,YZ,PICO,PICO6,collect,PICO6-O,outside,completed,100,0,hobo,,,,,
6/20/2023 8:10,6/20/2023,YZ,PICO,PICO5,collect,PICO5-I,inside,completed,100,0,hobo,,,,,
6/20/2023 8:11,6/20/2023,YZ,PICO,PICO5,collect,PICO5-O,outside,completed,100,0,hobo,,,,,
6/20/2023 8:46,6/20/2023,YZ,PICO,PICO11,deploy,cam7,,,,,camera,card29,,full,empty,
6/20/2023 9:40,6/20/2023,"RK, YZ",PCC,PCC8,deploy,PCC8-I,inside,NA,100%,0%,hobo,,,,,
6/20/2023 9:42,6/20/2023,"RK, YZ",PCC,PCC8,deploy,PCC8-O,outside,completed,100%,0%,hobo,,,,,
6/20/2023 10:00,6/20/2023,"RK, YZ",PCC,PCC12,deploy,PCC12-I,inside,NA,100,0,hobo,,,,,
6/20/2023 10:01,6/20/2023,YZ,PCC,PCC12,deploy,PCC12-O,outside,NA,100,0,hobo,,,,,
6/22/2023 8:04,6/22/2023,"KL, RK, YZ",BRO,BRO1,deploy,BRO1-I,inside,NA,100,0,hobo,,,,,
6/22/2023 8:05,6/22/2023,YZ,BRO,BRO1,deploy,BRO-O,outside,NA,100,0,hobo,,,,,
6/22/2023 8:51,6/22/2023,"RK, YZ",RRRR,RRRR3,deploy,RRRR3-I,inside,NA,100,0,hobo,,,,,
6/22/2023 8:52,6/22/2023,"RK, YZ",RRRR,RRRR3,deploy,RRRR3-O,outside,NA,100%,50%,hobo,,,,,
6/22/2023 8:59,6/22/2023,"RK, YZ",RRRR,RRRR8,deploy,RRRR8-O,outside,NA,100%,0%,hobo,,,,,
